status_account,month_duration,status_savings,years_employment,payment_to_income_ratio,residence_since,age,n_credits,n_guarantors,telephone,is_foreign_worker,age_group,loan_burden,risk_combo,financial_health,employment_stability,has_collateral,credit_amount_log,loan_to_income_proxy,total_credit_exposure,sex_female,sex_male,credit_history_all_paid_here,credit_history_critical_other,credit_history_current_paid,credit_history_delayed_past,credit_history_no_credits,other_installment_plans_bank,other_installment_plans_none,other_installment_plans_stores,housing_for free,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,marital_status_divorced/separated,marital_status_divorced/separated/married,marital_status_married/widowed,marital_status_single,purpose_risk_high_risk,purpose_risk_low_risk,purpose_risk_medium_risk,target
0.0,-1.223089243689489,1.0,2.0,1.0,3.0,37.0,2.802388307347361,2.0,,1.0,2.0,612.6666666666666,5.0,1.4,2.4000000000000004,0.0,8.209852481301272,0.6730416111182117,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,-0.7357217881266841,1.0,1.0,3.0,1.0,25.0,-0.6951322010424811,1.0,,1.0,1.0,107.91666666666669,5.0,2.0,2.4000000000000004,1.0,7.16703787691222,-0.37777104370028647,-0.47518840418907593,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,-0.7357217881266841,0.0,2.0,4.0,4.0,23.0,-0.6951322010424811,1.0,1.0,1.0,0.0,100.0,6.0,1.0,2.4000000000000004,1.0,7.090909822079984,-0.10044379271703698,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2.0,-0.7357217881266841,1.0,2.0,3.0,2.0,27.0,1.05362805315244,1.0,1.0,1.0,1.0,91.75,3.0,2.6,2.4000000000000004,0.0,7.00488198971286,-0.5541693607191402,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.0,-0.7357217881266841,0.0,1.0,1.0,4.0,20.0,-0.6951322010424811,1.0,,1.0,0.0,389.5833333333333,3.0,2.2,2.4000000000000004,1.0,8.450198322591959,-0.13833002919015855,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.213748034124535,1.0,4.0,4.0,4.0,57.0,1.05362805315244,1.0,1.0,1.0,2.0,61.80555555555556,5.0,2.0,2.4000000000000004,1.0,7.70796153183549,-0.6561085943228191,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.7263805785617302,0.0,4.0,4.0,4.0,31.0,-0.6951322010424811,1.0,,1.0,1.0,211.66666666666663,6.0,1.0,2.4000000000000004,1.0,8.756367559802975,1.5241180272504133,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2.0,-0.7357217881266841,4.0,3.0,3.0,2.0,55.0,-0.6951322010424811,1.0,,0.0,2.0,117.75,3.0,3.8,2.4000000000000004,1.0,7.254177846456518,-0.27047722200840635,-0.47518840418907593,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
3.0,-0.898177606647619,1.0,1.0,4.0,2.0,23.0,-0.6951322010424811,1.0,,1.0,0.0,127.5,4.0,3.2,2.4000000000000004,1.0,7.151485463904735,0.2996348644391262,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.2390131229989254,2.0,1.0,2.0,1.0,29.0,-0.6951322010424811,1.0,,1.0,1.0,120.66666666666669,5.0,2.4,2.4000000000000004,1.0,7.9714309977693505,-0.677526946675624,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.00467060478247696,1.0,4.0,4.0,2.0,50.0,1.05362805315244,1.0,,1.0,2.0,106.71428571428572,3.0,2.6,2.4000000000000004,0.0,7.715123603632105,-0.0027622504503376937,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,-0.24835433256387934,1.0,1.0,4.0,1.0,27.0,-0.6951322010424811,1.0,,1.0,1.0,132.72222222222223,6.0,1.4,2.4000000000000004,1.0,7.779048644925556,0.37560939731322596,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0,1.213748034124535,1.0,2.0,1.0,2.0,30.0,-0.6951322010424811,1.0,,1.0,1.0,225.91666666666663,3.0,2.6,2.4000000000000004,1.0,9.00380808646717,-0.7335985766558438,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
3.0,-0.24835433256387934,1.0,2.0,2.0,1.0,34.0,-0.6951322010424811,2.0,,1.0,1.0,159.11111111111111,4.0,3.2,1.6,0.0,7.96032362914884,-0.39787600652202293,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,-0.7357217881266841,1.0,3.0,2.0,2.0,32.0,-0.6951322010424811,1.0,,1.0,1.0,506.5,5.0,2.0,2.4000000000000004,1.0,8.712595487748722,2.129085451253218,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,-1.223089243689489,0.0,4.0,4.0,4.0,38.0,-0.6951322010424811,1.0,,1.0,2.0,61.333333333333336,5.0,1.6,2.4000000000000004,1.0,5.910796644040527,-0.6629786318699452,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,-0.7357217881266841,1.0,3.0,4.0,3.0,58.0,4.551148561542282,1.0,1.0,1.0,2.0,32.083333333333336,5.0,1.4,1.6,0.0,5.955837369464831,-1.0885168399360459,4.902351752031153,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,-0.898177606647619,1.0,2.0,4.0,4.0,23.0,-0.6951322010424811,1.0,,1.0,0.0,104.8,7.0,2.0,1.6,0.0,6.955592608396297,-0.030611881649779446,-0.06153146909521212,-0.646869164755947,0.6468691647559474,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.2390131229989254,1.0,4.0,2.0,4.0,44.0,1.05362805315244,2.0,1.0,1.0,2.0,267.4583333333333,5.0,1.4,2.8,1.0,8.767173396684006,0.39025874208283273,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.2390131229989254,1.0,1.0,4.0,4.0,48.0,-0.6951322010424811,1.0,,1.0,2.0,42.66666666666666,6.0,1.4,2.4000000000000004,0.0,6.932447891572509,-0.9345471749092803,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,1.0,-0.18689261259251502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.2390131229989254,1.0,4.0,4.0,1.0,45.0,-0.6951322010424811,1.0,,1.0,2.0,95.95833333333331,6.0,1.4,2.4000000000000004,0.0,7.742402021815781,-0.15924323172332164,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,-0.9794055159080864,1.0,2.0,4.0,3.0,24.0,-0.6951322010424811,1.0,,1.0,0.0,50.888888888888886,5.0,2.0,2.4000000000000004,0.0,6.129050210060545,-0.8149276976181444,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,-0.7357217881266841,1.0,4.0,3.0,3.0,60.0,1.05362805315244,1.0,,1.0,2.0,187.16666666666663,5.0,1.4,2.4000000000000004,1.0,7.717351272185329,0.48694441756223894,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,-0.7357217881266841,2.0,1.0,4.0,3.0,33.0,-0.6951322010424811,1.0,1.0,1.0,1.0,60.583333333333336,6.0,1.8,1.6,1.0,6.590301048196686,-0.6738898679742042,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2.0,-0.24835433256387934,1.0,1.0,3.0,1.0,26.0,-0.6951322010424811,1.0,,1.0,1.0,80.72222222222223,3.0,2.6,2.4000000000000004,0.0,7.282073658093465,-0.674496047757774,-0.47518840418907593,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0,-0.7357217881266841,1.0,1.0,2.0,2.0,29.0,-0.6951322010424811,1.0,,1.0,1.0,180.91666666666663,3.0,2.6,2.4000000000000004,1.0,7.683403681053826,-0.23925896315455428,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0,-0.9794055159080864,1.0,2.0,1.0,2.0,32.0,-0.6951322010424811,2.0,,1.0,1.0,299.6666666666667,3.0,2.6,2.4000000000000004,0.0,7.900266036767701,-0.46536402242614333,-1.3025022743768035,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.7357217881266841,4.0,2.0,4.0,1.0,22.0,-0.6951322010424811,1.0,,1.0,0.0,83.91666666666667,5.0,3.2,2.4000000000000004,0.0,6.915723448631314,-0.3344291891750354,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.0,-0.7357217881266841,1.0,2.0,4.0,2.0,32.0,1.05362805315244,1.0,,1.0,1.0,58.41666666666666,2.0,2.6,2.4000000000000004,1.0,6.553933404025811,-0.7054112167198414,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,-0.7357217881266841,1.0,2.0,4.0,4.0,24.0,-0.6951322010424811,1.0,,1.0,0.0,52.16666666666666,8.0,1.4,1.6,0.0,6.440946540632921,-0.7963381842553331,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,1.0,-0.6236095644623236,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.944799217468742,1.0,2.0,4.0,4.0,23.0,-0.6951322010424811,1.0,1.0,1.0,0.0,41.0,6.0,1.4,2.4000000000000004,1.0,7.520776415062797,-0.9587943662520779,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,3.163217856375754,1.0,3.0,4.0,2.0,27.0,-0.6951322010424811,1.0,1.0,1.0,1.0,233.78333333333333,5.0,2.0,2.8,1.0,9.548810611260068,1.8458782563693394,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2.0,0.7263805785617302,1.0,3.0,4.0,2.0,25.0,1.05362805315244,1.0,,1.0,1.0,192.36666666666667,2.0,2.6,2.4000000000000004,1.0,8.660773919893762,1.2433355515008155,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0,0.2390131229989254,4.0,3.0,4.0,3.0,34.0,-0.6951322010424811,2.0,1.0,1.0,1.0,63.54166666666666,3.0,3.8,2.4000000000000004,1.0,7.330405211844402,-0.6308511033407382,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2.0,0.0765573044779905,0.0,3.0,4.0,4.0,25.0,-0.6951322010424811,1.0,,1.0,1.0,58.31818181818182,3.0,2.2,2.4000000000000004,1.0,7.157735484249907,-0.7068440052991884,-0.06153146909521212,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2.0,-1.223089243689489,1.0,2.0,3.0,1.0,29.0,-0.6951322010424811,1.0,,1.0,1.0,86.33333333333333,3.0,2.6,2.4000000000000004,0.0,6.251903883165888,-0.6132718896172098,-0.47518840418907593,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,2.1884829452501444,1.0,2.0,3.0,4.0,53.0,1.05362805315244,2.0,,1.0,2.0,148.3125,9.0,1.4,2.4000000000000004,1.0,8.87066300440602,0.06299743142800923,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.2390131229989254,1.0,2.0,2.0,2.0,24.0,-0.6951322010424811,1.0,,1.0,0.0,125.875,6.0,1.4,1.6,0.0,8.013674142832684,-0.6396407102025023,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.0,2.1884829452501444,0.0,4.0,4.0,3.0,38.0,1.05362805315244,2.0,1.0,1.0,2.0,57.3125,2.0,2.2,2.4000000000000004,1.0,7.920083199053234,-0.7214749809844448,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-1.223089243689489,3.0,3.0,2.0,4.0,23.0,-0.6951322010424811,1.0,,1.0,0.0,110.0,3.0,3.4,1.6,0.0,6.493753839851687,-0.7551179589725767,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.0,0.2390131229989254,2.0,3.0,4.0,3.0,27.0,1.05362805315244,1.0,1.0,1.0,1.0,102.625,2.0,3.0,2.4000000000000004,1.0,7.80954132465341,-0.06225446635213049,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,-0.24835433256387934,2.0,3.0,4.0,3.0,30.0,-0.6951322010424811,2.0,1.0,1.0,1.0,124.94444444444444,6.0,1.8,2.8,1.0,7.718685495198466,0.26245583771350295,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,2.1884829452501444,1.0,2.0,2.0,2.0,25.0,-0.6951322010424811,1.0,1.0,1.0,1.0,300.4375,8.0,2.0,2.4000000000000004,1.0,9.576510097476705,0.6301543914306382,-0.8888453392829397,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,-1.0726311735207972,0.0,5.35066627903756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,-0.24835433256387934,1.0,4.0,1.0,4.0,33.0,2.802388307347361,1.0,1.0,1.0,1.0,220.33333333333331,5.0,1.4,2.4000000000000004,0.0,8.28576542051433,-0.7539055994054369,-0.47518840418907593,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0,0.7263805785617302,0.0,4.0,3.0,2.0,40.0,1.05362805315244,2.0,1.0,1.0,2.0,102.56666666666666,2.0,2.2,2.4000000000000004,1.0,8.032035314398824,-0.4361461568580721,0.7657824010925155,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,-0.9794055159080864,1.0,2.0,1.0,2.0,29.0,-0.6951322010424811,1.0,,0.0,1.0,106.55555555555556,5.0,2.0,2.4000000000000004,1.0,6.866933284461882,-1.167724331655852,-1.3025022743768035,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
3.0,-0.9794055159080864,1.0,2.0,3.0,2.0,28.0,-0.6951322010424811,1.0,,1.0,1.0,82.77777777777777,4.0,3.2,1.6,0.0,6.61472560020376,-0.6520673957656864,-0.47518840418907593,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2.0,0.2390131229989254,1.0,2.0,4.0,2.0,35.0,1.05362805315244,1.0,,1.0,2.0,111.83333333333331,2.0,2.6,1.6,0.0,7.895436006942965,0.0717112658168271,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.0,-0.7357217881266841,1.0,4.0,4.0,4.0,47.0,2.802388307347361,2.0,1.0,1.0,2.0,116.08333333333331,3.0,2.6,2.4000000000000004,1.0,7.239932591320469,0.1335416037409614,3.2477240116556985,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,-0.24835433256387934,1.0,3.0,4.0,1.0,32.0,1.05362805315244,1.0,1.0,1.0,1.0,104.44444444444444,5.0,1.4,2.8,1.0,7.53955882930103,-0.03578461580290962,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,-0.9794055159080864,1.0,3.0,4.0,4.0,67.0,1.05362805315244,1.0,1.0,1.0,2.0,133.22222222222223,5.0,2.0,2.8,1.0,7.090076835776092,0.3828835547160653,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.2390131229989254,2.0,4.0,4.0,4.0,30.0,-0.6951322010424811,1.0,,1.0,1.0,127.875,5.0,2.4,2.4000000000000004,1.0,8.029432840581244,0.3050904824912557,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2.0,0.2390131229989254,1.0,3.0,2.0,4.0,25.0,-0.6951322010424811,1.0,1.0,1.0,1.0,165.5,3.0,2.6,2.4000000000000004,1.0,8.287276755814599,-0.35140222311499386,-0.8888453392829397,1.5459076649252297,-1.5459076649252297,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,-1.223089243689489,1.0,4.0,1.0,4.0,68.0,-0.6951322010424811,1.0,1.0,1.0,2.0,2482.6666666666665,6.0,1.4,2.8,1.0,9.608915129379591,7.474378782772986,-1.3025022743768035,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.213748034124535,1.0,2.0,4.0,4.0,31.0,-0.6951322010424811,1.0,,1.0,1.0,63.94444444444444,6.0,1.4,2.4000000000000004,1.0,7.741967899820685,-0.6249913654328954,-0.06153146909521212,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,-1.0606334251685539,1.0,4.0,4.0,4.0,47.0,1.05362805315244,1.0,,1.0,2.0,91.375,5.0,1.4,1.6,0.0,6.595780513961311,-0.22592300791601544,1.593096271280243,-0.646869164755947,0.6468691647559474,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,-0.4920380603452817,1.0,2.0,4.0,3.0,25.0,1.05362805315244,1.0,,1.0,1.0,95.53333333333332,5.0,1.4,2.4000000000000004,1.0,7.268223021159565,-0.16542626551573503,1.593096271280243,1.5459076649252297,-1.5459076649252297,0.0,1.6035674514745464,-1.0726311735207972,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2.0,-1.223089243689489,3.0,2.0,1.0,4.0,62.0,-0.6951322010424811,1.0,,1.0,2.0,223.0,3.0,3.4,2.4000000000000004,0.0,7.199678345691172,-0.7442067228683177,-1.3025022743768035,-0.646869164755947,0.6468691647559474,0.0,-0.6236095644623236,0.932286907826487,0.0,-0.18689261259251502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
